code_module,code_presentation,id_student,gender,region,highest_education,final_result,module_presentation_length,days_studied,activities_engaged,total_clicks,assessments_completed,average_assessment_score
BBB,2013B,2244724,F,East Anglian Region,A Level or Equivalent,Fail,240,29.0,120.0,286.0,0.8333333333333334,78.6
BBB,2013B,2254619,F,East Anglian Region,A Level or Equivalent,Pass,240,115.0,530.0,1660.0,0.9166666666666666,79.9090909090909
BBB,2013B,2265234,F,South West Region,Lower Than A Level,Withdrawn,240,7.0,46.0,83.0,0.0,0.0
BBB,2013B,2269480,F,East Anglian Region,A Level or Equivalent,Distinction,240,40.0,194.0,610.0,0.9166666666666666,94.0909090909091
BBB,2013B,2273828,F,North Western Region,A Level or Equivalent,Withdrawn,240,88.0,480.0,1470.0,0.5,97.0
BBB,2013B,2279538,F,South West Region,A Level or Equivalent,Fail,240,2.0,12.0,56.0,0.08333333333333333,52.0
BBB,2013B,2280038,M,Yorkshire Region,Lower Than A Level,Fail,240,8.0,31.0,78.0,0.08333333333333333,84.0
BBB,2013B,2287671,F,North Western Region,A Level or Equivalent,Withdrawn,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2288607,F,South East Region,Lower Than A Level,Distinction,240,121.0,491.0,1341.0,0.9166666666666666,76.45454545454545
BBB,2013B,2290090,F,South East Region,Lower Than A Level,Pass,240,55.0,187.0,544.0,0.8333333333333334,86.7
BBB,2013B,2291598,F,South Region,A Level or Equivalent,Pass,240,93.0,654.0,1882.0,0.9166666666666666,82.0909090909091
BBB,2013B,2293443,F,South East Region,Lower Than A Level,Distinction,240,175.0,954.0,2316.0,0.9166666666666666,79.18181818181819
BBB,2013B,2296749,F,West Midlands Region,Lower Than A Level,Pass,240,24.0,111.0,319.0,0.9166666666666666,70.63636363636364
BBB,2013B,2300911,F,South West Region,Lower Than A Level,Withdrawn,240,25.0,139.0,425.0,0.5,83.33333333333333
BBB,2013B,2301111,F,Scotland,HE Qualification,Withdrawn,240,5.0,23.0,60.0,0.08333333333333333,91.0
BBB,2013B,2302925,F,East Anglian Region,A Level or Equivalent,Withdrawn,240,81.0,497.0,3679.0,0.4166666666666667,84.4
BBB,2013B,2303034,F,South West Region,A Level or Equivalent,Fail,240,45.0,196.0,481.0,0.0,0.0
BBB,2013B,2303848,M,Ireland,Lower Than A Level,Withdrawn,240,2.0,14.0,55.0,0.0,0.0
BBB,2013B,2308528,M,Scotland,A Level or Equivalent,Pass,240,84.0,314.0,874.0,0.75,85.44444444444444
BBB,2013B,2322046,F,South Region,HE Qualification,Withdrawn,240,22.0,72.0,245.0,0.16666666666666666,65.0
BBB,2013B,2322342,F,South West Region,HE Qualification,Distinction,240,81.0,438.0,1143.0,0.8333333333333334,86.2
BBB,2013B,2327072,F,Wales,HE Qualification,Pass,240,42.0,191.0,477.0,0.8333333333333334,88.1
BBB,2013B,2336550,F,West Midlands Region,HE Qualification,Pass,240,30.0,167.0,465.0,0.8333333333333334,68.6
BBB,2013B,2340190,F,Yorkshire Region,Lower Than A Level,Fail,240,1.0,4.0,5.0,0.0,0.0
BBB,2013B,2366070,F,South East Region,HE Qualification,Withdrawn,240,27.0,110.0,354.0,0.25,75.33333333333333
BBB,2013B,2375144,F,East Anglian Region,Lower Than A Level,Withdrawn,240,48.0,334.0,2108.0,0.25,87.33333333333333
BBB,2013B,2376628,F,West Midlands Region,A Level or Equivalent,Pass,240,22.0,130.0,313.0,0.9166666666666666,76.36363636363636
BBB,2013B,2377567,F,South West Region,HE Qualification,Distinction,240,103.0,628.0,1352.0,0.9166666666666666,83.72727272727273
BBB,2013B,2380539,F,East Midlands Region,No Formal quals,Pass,240,94.0,429.0,1031.0,0.8333333333333334,82.1
BBB,2013B,2384819,F,Scotland,HE Qualification,Distinction,240,36.0,161.0,354.0,0.8333333333333334,85.1
BBB,2013B,2395222,F,Wales,HE Qualification,Fail,240,11.0,62.0,207.0,0.25,86.0
BBB,2013B,2415962,M,Scotland,A Level or Equivalent,Withdrawn,240,3.0,26.0,79.0,0.0,0.0
BBB,2013B,2418877,F,Ireland,Lower Than A Level,Withdrawn,240,45.0,192.0,582.0,0.25,84.33333333333333
BBB,2013B,2422639,F,North Region,Lower Than A Level,Withdrawn,240,1.0,10.0,26.0,0.0,0.0
BBB,2013B,2423078,M,London Region,A Level or Equivalent,Withdrawn,240,1.0,3.0,5.0,0.0,0.0
BBB,2013B,2425333,F,Scotland,A Level or Equivalent,Fail,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2425726,F,East Anglian Region,Lower Than A Level,Withdrawn,240,39.0,204.0,659.0,0.16666666666666666,81.0
BBB,2013B,2439201,F,North Region,Lower Than A Level,Pass,240,58.0,272.0,762.0,0.8333333333333334,78.8
BBB,2013B,2442685,M,East Anglian Region,Lower Than A Level,Pass,240,7.0,31.0,81.0,0.75,70.0
BBB,2013B,2444088,F,South West Region,Lower Than A Level,Distinction,240,114.0,529.0,1620.0,0.8333333333333334,91.0
BBB,2013B,2444703,F,West Midlands Region,Lower Than A Level,Fail,240,26.0,95.0,226.0,0.25,80.0
BBB,2013B,2445088,M,London Region,Lower Than A Level,Withdrawn,240,26.0,108.0,226.0,0.4166666666666667,87.8
BBB,2013B,2445949,M,East Anglian Region,Lower Than A Level,Fail,240,2.0,7.0,20.0,0.08333333333333333,63.0
BBB,2013B,2446144,F,South West Region,A Level or Equivalent,Pass,240,28.0,171.0,584.0,0.8333333333333334,88.9
BBB,2013B,2458984,F,East Midlands Region,A Level or Equivalent,Pass,240,11.0,63.0,133.0,0.6666666666666666,73.625
BBB,2013B,2464963,F,Yorkshire Region,A Level or Equivalent,Pass,240,43.0,232.0,656.0,0.8333333333333334,77.6
BBB,2013B,2466123,F,North Western Region,Lower Than A Level,Withdrawn,240,2.0,4.0,4.0,0.08333333333333333,63.0
BBB,2013B,2470672,F,West Midlands Region,A Level or Equivalent,Fail,240,72.0,349.0,1120.0,0.8333333333333334,82.7
BBB,2013B,2474493,F,South East Region,A Level or Equivalent,Pass,240,27.0,103.0,249.0,0.6666666666666666,80.375
BBB,2013B,2475780,F,Scotland,Lower Than A Level,Pass,240,23.0,103.0,221.0,0.9166666666666666,70.18181818181819
BBB,2013B,2476649,F,South East Region,Lower Than A Level,Pass,240,56.0,287.0,647.0,0.8333333333333334,87.7
BBB,2013B,2481224,M,London Region,Lower Than A Level,Pass,240,132.0,713.0,1893.0,0.9166666666666666,83.54545454545455
BBB,2013B,2481765,F,South East Region,A Level or Equivalent,Pass,240,65.0,303.0,737.0,0.8333333333333334,86.9
BBB,2013B,2483179,F,Wales,Lower Than A Level,Distinction,240,124.0,852.0,3793.0,0.9166666666666666,89.0
BBB,2013B,2483568,F,South East Region,A Level or Equivalent,Pass,240,94.0,642.0,1881.0,0.8333333333333334,78.8
BBB,2013B,2487541,F,London Region,HE Qualification,Distinction,240,109.0,539.0,1914.0,0.9166666666666666,91.9090909090909
BBB,2013B,2498182,M,East Midlands Region,A Level or Equivalent,Fail,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2498299,F,Wales,A Level or Equivalent,Distinction,240,70.0,446.0,1669.0,0.9166666666666666,87.72727272727273
BBB,2013B,2512392,F,Wales,Lower Than A Level,Withdrawn,240,99.0,576.0,2389.0,0.5833333333333334,88.42857142857143
BBB,2013B,2517864,F,South West Region,HE Qualification,Pass,240,54.0,224.0,480.0,0.8333333333333334,87.6
BBB,2013B,2518653,F,Wales,A Level or Equivalent,Distinction,240,78.0,300.0,670.0,0.9166666666666666,94.81818181818181
BBB,2013B,2521745,F,Yorkshire Region,Lower Than A Level,Fail,240,13.0,107.0,198.0,0.9166666666666666,64.54545454545455
BBB,2013B,2524127,F,East Anglian Region,Lower Than A Level,Pass,240,35.0,124.0,238.0,0.9166666666666666,75.0909090909091
BBB,2013B,2528966,F,North Western Region,A Level or Equivalent,Pass,240,41.0,162.0,446.0,0.5833333333333334,69.71428571428571
BBB,2013B,2531031,F,East Anglian Region,Lower Than A Level,Pass,240,107.0,449.0,1865.0,0.9166666666666666,70.72727272727273
BBB,2013B,2535788,F,Yorkshire Region,A Level or Equivalent,Fail,240,28.0,304.0,1499.0,0.16666666666666666,82.5
BBB,2013B,2540362,F,North Western Region,HE Qualification,Fail,240,21.0,142.0,315.0,0.75,69.66666666666667
BBB,2013B,2540746,F,West Midlands Region,Lower Than A Level,Withdrawn,240,5.0,21.0,38.0,0.0,0.0
BBB,2013B,2541120,F,South Region,A Level or Equivalent,Distinction,240,38.0,224.0,487.0,0.8333333333333334,89.7
BBB,2013B,2553749,F,North Western Region,No Formal quals,Withdrawn,240,69.0,369.0,1540.0,0.75,82.77777777777777
BBB,2013B,2560219,F,East Anglian Region,Lower Than A Level,Fail,240,15.0,89.0,239.0,0.25,62.333333333333336
BBB,2013B,2568958,F,Scotland,Lower Than A Level,Fail,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2569163,F,Yorkshire Region,HE Qualification,Distinction,240,79.0,229.0,661.0,0.9166666666666666,87.63636363636364
BBB,2013B,2570633,F,London Region,Lower Than A Level,Withdrawn,240,1.0,1.0,1.0,0.0,0.0
BBB,2013B,2571447,F,Ireland,Lower Than A Level,Fail,240,15.0,75.0,229.0,0.08333333333333333,81.0
BBB,2013B,2572118,F,London Region,Lower Than A Level,Fail,240,16.0,55.0,74.0,0.08333333333333333,70.0
BBB,2013B,2575914,F,North Region,Lower Than A Level,Withdrawn,240,71.0,257.0,796.0,0.3333333333333333,82.25
BBB,2013B,2578567,F,East Midlands Region,Lower Than A Level,Fail,240,37.0,223.0,529.0,0.3333333333333333,73.0
BBB,2013B,2579459,F,South West Region,Lower Than A Level,Distinction,240,65.0,300.0,653.0,0.9166666666666666,90.18181818181819
BBB,2013B,2580439,F,Wales,HE Qualification,Pass,240,27.0,164.0,334.0,0.9166666666666666,84.54545454545455
BBB,2013B,2581528,F,South East Region,Lower Than A Level,Pass,240,50.0,255.0,511.0,0.75,73.77777777777777
BBB,2013B,2587260,F,South West Region,HE Qualification,Withdrawn,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2591421,F,London Region,A Level or Equivalent,Withdrawn,240,54.0,197.0,447.0,0.5833333333333334,64.85714285714286
BBB,2013B,2598220,F,Yorkshire Region,A Level or Equivalent,Fail,240,2.0,2.0,2.0,0.0,0.0
BBB,2013B,2608235,F,East Anglian Region,A Level or Equivalent,Pass,240,54.0,325.0,950.0,0.9166666666666666,71.36363636363636
BBB,2013B,2608453,F,Scotland,Lower Than A Level,Fail,240,46.0,490.0,2176.0,0.8333333333333334,80.3
BBB,2013B,2612483,F,South Region,A Level or Equivalent,Distinction,240,46.0,189.0,417.0,0.9166666666666666,92.54545454545455
BBB,2013B,2616787,F,East Midlands Region,A Level or Equivalent,Pass,240,58.0,276.0,623.0,0.8333333333333334,76.4
BBB,2013B,2617596,F,East Midlands Region,HE Qualification,Distinction,240,161.0,993.0,3652.0,0.9166666666666666,96.36363636363636
BBB,2013B,2617999,F,North Western Region,Lower Than A Level,Pass,240,107.0,533.0,1290.0,0.8333333333333334,70.5
BBB,2013B,2620178,M,South Region,Lower Than A Level,Distinction,240,62.0,208.0,473.0,0.9166666666666666,90.63636363636364
BBB,2013B,2622465,M,London Region,Lower Than A Level,Pass,240,142.0,861.0,1827.0,0.9166666666666666,84.81818181818181
BBB,2013B,2626410,F,Wales,A Level or Equivalent,Withdrawn,240,62.0,379.0,1081.0,0.4166666666666667,62.8
BBB,2013B,2635505,F,South Region,Lower Than A Level,Pass,240,49.0,208.0,458.0,0.9166666666666666,73.0
BBB,2013B,2635829,F,Scotland,HE Qualification,Distinction,240,150.0,778.0,2443.0,0.9166666666666666,94.0
BBB,2013B,2639611,F,Wales,A Level or Equivalent,Pass,240,35.0,190.0,417.0,0.9166666666666666,85.9090909090909
BBB,2013B,2641393,F,East Midlands Region,HE Qualification,Pass,240,89.0,730.0,1867.0,0.9166666666666666,79.54545454545455
BBB,2013B,2642029,F,South Region,HE Qualification,Distinction,240,127.0,433.0,1067.0,0.9166666666666666,91.54545454545455
BBB,2013B,2645061,F,South East Region,Lower Than A Level,Pass,240,119.0,474.0,1401.0,0.75,88.77777777777777
BBB,2013B,2649947,F,London Region,A Level or Equivalent,Pass,240,40.0,249.0,677.0,0.5833333333333334,68.14285714285714
BBB,2013B,2654302,M,West Midlands Region,A Level or Equivalent,Pass,240,18.0,95.0,181.0,0.9166666666666666,76.27272727272727
BBB,2013B,2654411,M,East Anglian Region,Lower Than A Level,Fail,240,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2664301,F,South West Region,A Level or Equivalent,Fail,240,6.0,24.0,51.0,0.25,54.0
BBB,2013B,2680770,F,West Midlands Region,No Formal quals,Withdrawn,240,25.0,123.0,251.0,0.3333333333333333,67.0
BBB,2013B,2685831,F,Wales,No Formal quals,Pass,240,110.0,340.0,840.0,0.9166666666666666,75.45454545454545
BBB,2013B,2692384,M,Scotland,Lower Than A Level,Pass,240,113.0,380.0,975.0,0.9166666666666666,87.45454545454545
BBB,2013J,23798,M,Wales,A Level or Equivalent,Distinction,268,77.0,306.0,590.0,0.9166666666666666,93.9090909090909
BBB,2013J,27759,M,North Western Region,Lower Than A Level,Fail,268,46.0,182.0,366.0,0.9166666666666666,76.0909090909091
BBB,2013J,30091,F,South West Region,A Level or Equivalent,Pass,268,64.0,343.0,1332.0,0.8333333333333334,88.0
BBB,2013J,31014,F,West Midlands Region,Lower Than A Level,Withdrawn,268,47.0,176.0,531.0,0.4166666666666667,90.0
BBB,2013J,31849,F,South West Region,Lower Than A Level,Pass,268,80.0,365.0,1179.0,0.9166666666666666,78.0
BBB,2013J,37622,F,Scotland,HE Qualification,Pass,268,39.0,180.0,470.0,0.8333333333333334,81.9
BBB,2013J,38234,F,East Midlands Region,A Level or Equivalent,Fail,268,9.0,41.0,94.0,0.5833333333333334,77.71428571428571
BBB,2013J,47855,F,Scotland,Lower Than A Level,Withdrawn,268,6.0,8.0,12.0,0.9166666666666666,45.90909090909091
BBB,2013J,48040,F,East Midlands Region,A Level or Equivalent,Pass,268,158.0,831.0,1829.0,0.9166666666666666,77.27272727272727
BBB,2013J,48503,F,West Midlands Region,Lower Than A Level,Pass,268,39.0,168.0,434.0,0.8333333333333334,76.8
BBB,2013J,51301,F,Wales,Lower Than A Level,Withdrawn,268,48.0,260.0,670.0,0.08333333333333333,93.0
BBB,2013J,52797,F,South West Region,Lower Than A Level,Pass,268,61.0,340.0,1117.0,0.9166666666666666,87.54545454545455
BBB,2013J,52899,F,East Midlands Region,Lower Than A Level,Pass,268,120.0,507.0,1540.0,0.6666666666666666,83.25
BBB,2013J,55026,F,London Region,A Level or Equivalent,Pass,268,39.0,121.0,283.0,0.75,72.22222222222223
BBB,2013J,56340,F,South Region,Lower Than A Level,Fail,268,1.0,2.0,4.0,0.0,0.0
BBB,2013J,56789,F,South East Region,A Level or Equivalent,Pass,268,33.0,151.0,379.0,0.9166666666666666,76.45454545454545
BBB,2013J,57079,F,London Region,Lower Than A Level,Fail,268,66.0,346.0,776.0,0.8333333333333334,74.4
BBB,2013J,63044,F,London Region,Lower Than A Level,Fail,268,16.0,95.0,231.0,0.4166666666666667,64.0
BBB,2013J,68556,F,South East Region,HE Qualification,Fail,268,15.0,53.0,98.0,0.3333333333333333,57.0
BBB,2013J,73489,F,South Region,HE Qualification,Pass,268,144.0,581.0,1845.0,0.9166666666666666,77.72727272727273
BBB,2013J,78255,F,North Region,Lower Than A Level,Withdrawn,268,24.0,87.0,191.0,0.08333333333333333,76.0
BBB,2013J,84812,F,East Anglian Region,A Level or Equivalent,Pass,268,48.0,181.0,474.0,0.9166666666666666,89.72727272727273
BBB,2013J,86291,F,Wales,HE Qualification,Fail,268,9.0,50.0,128.0,0.9166666666666666,68.0
BBB,2013J,90243,F,Wales,HE Qualification,Pass,268,57.0,321.0,1084.0,0.9166666666666666,64.27272727272727
BBB,2013J,96475,M,South East Region,Lower Than A Level,Pass,268,27.0,93.0,207.0,0.5833333333333334,84.85714285714286
BBB,2013J,97567,F,Wales,HE Qualification,Pass,268,30.0,144.0,471.0,0.9166666666666666,91.9090909090909
BBB,2013J,98268,F,Scotland,HE Qualification,Pass,268,62.0,252.0,770.0,0.9166666666666666,73.45454545454545
BBB,2013J,98720,F,London Region,Lower Than A Level,Pass,268,34.0,157.0,439.0,0.9166666666666666,72.27272727272727
BBB,2013J,100282,F,Wales,Lower Than A Level,Withdrawn,268,5.0,16.0,42.0,0.08333333333333333,78.0
BBB,2013J,105527,F,Scotland,HE Qualification,Pass,268,86.0,385.0,993.0,0.9166666666666666,83.18181818181819
BBB,2013J,105851,F,West Midlands Region,A Level or Equivalent,Pass,268,39.0,187.0,385.0,0.8333333333333334,90.2
BBB,2013J,105883,F,North Western Region,A Level or Equivalent,Pass,268,168.0,1054.0,4022.0,0.9166666666666666,76.72727272727273
BBB,2013J,106588,F,Scotland,A Level or Equivalent,Distinction,268,76.0,377.0,981.0,0.9166666666666666,90.18181818181819
BBB,2013J,108118,F,South Region,A Level or Equivalent,Pass,268,23.0,128.0,396.0,0.6666666666666666,87.875
BBB,2013J,108760,F,London Region,Lower Than A Level,Fail,268,51.0,239.0,846.0,0.75,68.66666666666667
BBB,2013J,109782,F,Scotland,A Level or Equivalent,Withdrawn,268,22.0,76.0,154.0,0.4166666666666667,77.2
BBB,2013J,111942,F,South West Region,A Level or Equivalent,Pass,268,107.0,720.0,1853.0,0.9166666666666666,86.81818181818181
BBB,2013J,119898,F,West Midlands Region,Lower Than A Level,Pass,268,16.0,79.0,167.0,0.9166666666666666,68.81818181818181
BBB,2013J,123716,M,North Region,Lower Than A Level,Pass,268,148.0,507.0,1068.0,0.9166666666666666,80.36363636363636
BBB,2013J,124909,M,Yorkshire Region,Lower Than A Level,Pass,268,163.0,732.0,1520.0,0.9166666666666666,82.0
BBB,2013J,128386,M,South Region,Lower Than A Level,Fail,268,13.0,34.0,66.0,0.25,88.33333333333333
BBB,2013J,131051,F,Scotland,Lower Than A Level,Pass,268,106.0,480.0,999.0,0.8333333333333334,89.6
BBB,2013J,132626,F,South Region,A Level or Equivalent,Withdrawn,268,54.0,180.0,480.0,0.5833333333333334,72.42857142857143
BBB,2013J,138289,F,East Midlands Region,Lower Than A Level,Fail,268,35.0,206.0,575.0,0.9166666666666666,79.54545454545455
BBB,2013J,138920,F,Wales,Lower Than A Level,Fail,268,30.0,157.0,437.0,0.4166666666666667,77.8
BBB,2013J,139549,F,Scotland,Lower Than A Level,Pass,268,27.0,118.0,286.0,0.9166666666666666,66.18181818181819
BBB,2013J,141949,F,East Anglian Region,Lower Than A Level,Pass,268,56.0,282.0,878.0,0.9166666666666666,83.9090909090909
BBB,2013J,146165,F,Wales,A Level or Equivalent,Pass,268,18.0,95.0,167.0,0.9166666666666666,82.54545454545455
BBB,2013J,146600,F,Ireland,Lower Than A Level,Pass,268,33.0,157.0,324.0,0.75,87.0
BBB,2013J,151800,F,Wales,Lower Than A Level,Fail,268,9.0,30.0,85.0,0.3333333333333333,65.0
BBB,2013J,151917,F,West Midlands Region,A Level or Equivalent,Fail,268,77.0,324.0,909.0,0.9166666666666666,83.36363636363636
BBB,2013J,152867,F,South Region,A Level or Equivalent,Withdrawn,268,3.0,15.0,28.0,0.0,0.0
BBB,2013J,153704,F,West Midlands Region,Lower Than A Level,Fail,268,30.0,98.0,165.0,0.5833333333333334,83.71428571428571
BBB,2013J,154011,F,South East Region,A Level or Equivalent,Pass,268,40.0,230.0,681.0,0.9166666666666666,79.36363636363636
BBB,2013J,156311,F,London Region,A Level or Equivalent,Pass,268,53.0,246.0,575.0,0.9166666666666666,91.27272727272727
BBB,2013J,156788,M,East Midlands Region,Lower Than A Level,Withdrawn,268,0.0,0.0,0.0,0.0,0.0
BBB,2013J,157060,F,East Midlands Region,Lower Than A Level,Pass,268,19.0,132.0,302.0,0.8333333333333334,68.5
BBB,2013J,157795,M,Yorkshire Region,Lower Than A Level,Pass,268,113.0,542.0,1519.0,0.8333333333333334,92.0
BBB,2013J,161491,F,Scotland,A Level or Equivalent,Distinction,268,57.0,289.0,970.0,0.9166666666666666,81.36363636363636
BBB,2013J,162646,F,Scotland,Lower Than A Level,Fail,268,0.0,0.0,0.0,0.0,0.0
BBB,2013J,165823,F,Yorkshire Region,Lower Than A Level,Withdrawn,268,12.0,45.0,74.0,0.08333333333333333,65.0
BBB,2013J,169213,F,London Region,A Level or Equivalent,Pass,268,51.0,150.0,332.0,0.9166666666666666,67.54545454545455
BBB,2013J,174222,F,South West Region,Lower Than A Level,Pass,268,41.0,225.0,701.0,0.75,75.55555555555556
BBB,2013J,174440,F,Wales,Lower Than A Level,Fail,268,17.0,75.0,196.0,0.3333333333333333,58.5
BBB,2013J,174487,F,South Region,Lower Than A Level,Pass,268,42.0,167.0,434.0,0.9166666666666666,73.63636363636364
BBB,2013J,178738,F,East Anglian Region,HE Qualification,Fail,268,15.0,58.0,161.0,0.3333333333333333,68.0
BBB,2013J,178963,M,South West Region,A Level or Equivalent,Pass,268,12.0,64.0,118.0,0.8333333333333334,74.0
BBB,2013J,179254,F,South East Region,Lower Than A Level,Fail,268,5.0,27.0,45.0,0.3333333333333333,66.75
BBB,2013J,182661,F,South Region,Lower Than A Level,Pass,268,1.0,7.0,26.0,0.08333333333333333,80.0
BBB,2013J,188026,F,Wales,HE Qualification,Fail,268,56.0,222.0,444.0,0.9166666666666666,89.0
BBB,2013J,189095,F,Scotland,Lower Than A Level,Fail,268,38.0,292.0,904.0,0.3333333333333333,79.5
BBB,2013J,191269,F,East Anglian Region,Lower Than A Level,Pass,268,70.0,418.0,886.0,0.9166666666666666,72.45454545454545
BBB,2013J,193215,F,South East Region,A Level or Equivalent,Fail,268,26.0,123.0,307.0,0.25,74.66666666666667
BBB,2013J,195096,F,Wales,A Level or Equivalent,Pass,268,36.0,187.0,411.0,0.8333333333333334,74.5
BBB,2013J,195938,F,West Midlands Region,A Level or Equivalent,Distinction,268,40.0,168.0,428.0,0.9166666666666666,88.27272727272727
BBB,2013J,197240,F,Yorkshire Region,A Level or Equivalent,Pass,268,38.0,139.0,330.0,0.8333333333333334,88.0
BBB,2013J,197412,F,North Western Region,A Level or Equivalent,Pass,268,46.0,229.0,716.0,0.75,81.77777777777777
BBB,2013J,197759,F,South East Region,A Level or Equivalent,Pass,268,134.0,495.0,1361.0,0.9166666666666666,88.63636363636364
BBB,2013J,198339,F,South Region,Lower Than A Level,Withdrawn,268,15.0,61.0,142.0,0.08333333333333333,80.0
